# ne_cache v1 — ORACLE-PROVENANCE INPUT DATA (m4-pinning §P4/C3; RESEARCH-M §2 amendment).
# Conductor N(E) and root number ε(E) for the height-ordered family
#   {E_{A,B}: y²=x³+Ax+B, H(E)=max(4|A|³,27B²) ≤ X, reduced, nonsingular}.
# N, eps are OBTAINED FROM AN ORACLE (PARI/GP) — a live oracle supplying
# trusted INPUT, not refereeing our numbers; a_p stays COMPUTED (ap_charsum).
# Residual risk: a systematic oracle N/ε error propagates silently — certified
# against pinned ecdata by verify/m4/oracle_dual_overlap_NE (5676 classes exact).
# Generated by: `at ne-cache --X 131072 --out data/m5/ne_cache_x131072.txt`.
# Oracle: PARI/GP [2, 17, 4], ellglobalred(ellinit([0,0,0,A,B]))[1] (N), ellrootno (eps).
# provenance: oracle   (columns N, eps)
# format_version 1
# generator_hash 787e95ade733c99f38e72ccb7d38f049b7e02b59ddb673627c58d8bc346de521
# X 131072
# count 9014
# A B N eps
-6 -62 1646784 -1
-6 -61 1593648 1
-6 -60 770688 1
-6 -59 248328 1
-6 -58 68544 1
-6 -57 1389744 -1
-6 -56 670464 -1
-6 -55 646488 1
-6 -54 415296 1
-6 -53 1199664 1
-6 -52 577152 -1
-6 -51 554904 1
-6 -50 355392 1
-6 -49 341136 1
-6 -48 490752 1
-6 -47 470232 1
-6 -46 900288 1
-6 -45 286992 -1
-6 -44 411264 1
-6 -43 392472 -1
-6 -42 748224 1
-6 -41 237456 1
-6 -40 16128 -1
-6 -39 321624 1
-6 -38 609984 -1
-6 -37 577584 1
-6 -36 91008 1
-6 -35 257688 1
-6 -34 485568 1
-6 -33 456624 -1
-6 -32 71424 1
-6 -31 66888 1
-6 -30 374976 1
-6 -29 349488 -1
-6 -28 162432 1
-6 -27 50184 1
-6 -26 278208 1
-6 -25 256176 -1
-6 -24 117504 -1
-6 -23 35784 -1
-6 -22 65088 1
-6 -21 176688 1
-6 -20 79488 1
-6 -19 71064 1
-6 -18 42048 -1
-6 -17 111024 -1
-6 -16 48384 1
-6 -15 41688 -1
-6 -14 23616 -1
-6 -13 19728 1
-6 -12 24192 -1
-6 -11 19224 -1
-6 -10 29376 1
-6 -9 1008 1
-6 -8 6912 -1
-6 -7 3672 1
-6 -6 1728 1
-6 -5 1008 -1
-6 -4 1152 -1
-6 -3 4968 -1
-6 -2 12096 1
-6 -1 13392 -1
-6 0 2304 -1
-6 1 6696 -1
-6 2 12096 1
-6 3 9936 1
-6 4 1152 -1
-6 5 504 -1
-6 6 1728 -1
-6 7 7344 -1
-6 8 6912 -1
-6 9 504 -1
-6 10 29376 -1
-6 11 38448 -1
-6 12 24192 -1
-6 13 9864 -1
-6 14 23616 -1
-6 15 83376 1
-6 16 48384 1
-6 17 55512 1
-6 18 42048 -1
-6 19 142128 1
-6 20 79488 1
-6 21 88344 1
-6 22 65088 1
-6 23 71568 -1
-6 24 117504 -1
-6 25 128088 1
-6 26 278208 -1
-6 27 100368 -1
-6 28 162432 1
-6 29 174744 -1
-6 30 374976 -1
-6 31 133776 1
-6 32 71424 -1
-6 33 228312 1
-6 34 485568 -1
-6 35 515376 1
-6 36 91008 -1
-6 37 288792 1
-6 38 609984 1
-6 39 643248 -1
-6 40 16128 -1
-6 41 118728 1
-6 42 748224 -1
-6 43 784944 -1
-6 44 411264 1
-6 45 143496 1
-6 46 900288 -1
-6 47 940464 -1
-6 48 490752 1
-6 49 170568 1
-6 50 355392 1
-6 51 1109808 1
-6 52 577152 -1
-6 53 599832 1
-6 54 415296 1
-6 55 1292976 -1
-6 56 670464 -1
-6 57 694872 1
-6 58 68544 -1
-6 59 496656 -1
-6 60 770688 1
-6 61 796824 1
-6 62 1646784 1
-6 63 566928 1
-6 64 877824 -1
-6 65 905688 1
-6 66 1867968 1
-6 67 641808 -1
-6 68 330624 -1
-6 69 1021464 -1
-5 -69 2048752 -1
-5 -68 994784 -1
-5 -67 482812 -1
-5 -66 1873792 1
-5 -65 1817200 -1
-5 -64 880736 -1
-5 -63 426652 1
-5 -62 1652608 -1
-5 -61 1599472 1
-5 -60 773600 1
-5 -59 373948 -1
-5 -58 1445248 1
-5 -57 1395568 1
-5 -56 673376 1
-5 -55 324700 -1
-5 -54 1251712 1
-5 -53 1205488 -1
-5 -52 580064 1
-5 -51 39844 1
-5 -50 214400 -1
-5 -49 1029232 -1
-5 -48 493664 -1
-5 -47 33796 -1
-5 -46 906112 1
-5 -45 866800 -1
-5 -44 9632 1
-5 -43 197692 -1
-5 -42 754048 1
-5 -41 718192 -1
-5 -40 341600 1
-5 -39 162268 1
-5 -38 615808 1
-5 -37 583408 -1
-5 -36 275936 -1
-5 -35 130300 -1
-5 -34 491392 -1
-5 -33 462448 -1
-5 -32 217184 1
-5 -31 101788 -1
-5 -30 380800 1
-5 -29 355312 1
-5 -28 165344 -1
-5 -27 76732 1
-5 -26 284032 -1
-5 -25 52400 1
-5 -24 120416 1
-5 -23 55132 1
-5 -22 201088 -1
-5 -21 182512 -1
-5 -20 82400 1
-5 -19 36988 1
-5 -18 131968 -1
-5 -17 116848 -1
-5 -16 51296 -1
-5 -15 22300 -1
-5 -14 76672 1
-5 -13 65008 -1
-5 -12 2464 1
-5 -11 11068 -1
-5 -10 35200 1
-5 -9 26992 1
-5 -8 9824 1
-5 -7 3292 1
-5 -6 7552 1
-5 -5 2800 1
-5 -4 544 1
-5 -3 1028 -1
-5 -2 896 1
-5 -1 7568 -1
-5 0 800 -1
-5 1 1892 -1
-5 2 896 -1
-5 3 4112 -1
-5 4 544 -1
-5 5 700 -1
-5 6 7552 -1
-5 7 13168 -1
-5 8 9824 -1
-5 9 6748 -1
-5 10 35200 -1
-5 11 44272 1
-5 12 2464 -1
-5 13 16252 1
-5 14 76672 -1
-5 15 89200 1
-5 16 51296 1
-5 17 29212 1
-5 18 131968 1
-5 19 147952 -1
-5 20 82400 1
-5 21 45628 1
-5 22 201088 1
-5 23 220528 -1
-5 24 120416 -1
-5 25 13100 -1
-5 26 284032 1
-5 27 306928 -1
-5 28 165344 -1
-5 29 88828 -1
-5 30 380800 -1
-5 31 407152 1
-5 32 217184 -1
-5 33 115612 1
-5 34 491392 1
-5 35 521200 1
-5 36 275936 -1
-5 37 145852 1
-5 38 615808 -1
-5 39 649072 -1
-5 40 341600 -1
-5 41 179548 1
-5 42 754048 -1
-5 43 790768 1
-5 44 9632 -1
-5 45 216700 1
-5 46 906112 -1
-5 47 135184 -1
-5 48 493664 1
-5 49 257308 1
-5 50 214400 1
-5 51 159376 1
-5 52 580064 1
-5 53 301372 1
-5 54 1251712 -1
-5 55 1298800 1
-5 56 673376 -1
-5 57 348892 -1
-5 58 1445248 -1
-5 59 1495792 1
-5 60 773600 1
-5 61 399868 -1
-5 62 1652608 1
-5 63 1706608 -1
-5 64 880736 1
-5 65 454300 1
-5 66 1873792 -1
-5 67 1931248 1
-5 68 994784 -1
-5 69 512188 1
-4 -69 2052656 -1
-4 -68 124592 -1
-4 -67 483788 -1
-4 -66 1877696 1
-4 -65 1821104 -1
-4 -64 27584 1
-4 -63 427628 -1
-4 -62 1656512 -1
-4 -61 1603376 1
-4 -60 48472 -1
-4 -59 374924 1
-4 -58 1449152 1
-4 -57 1399472 1
-4 -56 84416 -1
-4 -55 325676 1
-4 -54 1255616 1
-4 -53 1209392 1
-4 -52 72752 1
-4 -51 279884 1
-4 -50 1075904 1
-4 -49 1033136 1
-4 -48 1408 -1
-4 -47 237548 -1
-4 -46 910016 1
-4 -45 870704 -1
-4 -44 26008 -1
-4 -43 198668 -1
-4 -42 757952 -1
-4 -41 722096 -1
-4 -40 42944 -1
-4 -39 163244 1
-4 -38 619712 1
-4 -37 587312 -1
-4 -36 34736 -1
-4 -35 131276 1
-4 -34 495296 -1
-4 -33 466352 -1
-4 -32 6848 -1
-4 -31 102764 1
-4 -30 384704 -1
-4 -29 359216 -1
-4 -28 10456 1
-4 -27 77708 -1
-4 -26 287936 -1
-4 -25 265904 -1
-4 -24 15296 -1
-4 -23 4316 -1
-4 -22 204992 -1
-4 -21 186416 1
-4 -20 10544 1
-4 -19 37964 -1
-4 -18 135872 -1
-4 -17 120752 -1
-4 -16 1664 1
-4 -15 1012 1
-4 -14 80576 -1
-4 -13 68912 1
-4 -12 1816 -1
-4 -11 12044 -1
-4 -10 39104 -1
-4 -9 30896 -1
-4 -8 1472 1
-4 -7 4268 1
-4 -6 11456 -1
-4 -5 6704 -1
-4 -4 176 1
-4 -3 52 1
-4 -2 2368 -1
-4 -1 3664 1
-4 0 64 1
-4 1 916 1
-4 2 2368 1
-4 3 208 1
-4 4 88 -1
-4 5 1676 1
-4 6 11456 -1
-4 7 17072 -1
-4 8 1472 1
-4 9 7724 1
-4 10 39104 -1
-4 11 48176 1
-4 12 3632 -1
-4 13 17228 -1
-4 14 80576 -1
-4 15 4048 1
-4 16 1664 1
-4 17 30188 1
-4 18 135872 -1
-4 19 151856 1
-4 20 5272 1
-4 21 46604 -1
-4 22 204992 -1
-4 23 17264 1
-4 24 15296 -1
-4 25 66476 1
-4 26 287936 -1
-4 27 310832 1
-4 28 20912 -1
-4 29 89804 1
-4 30 384704 -1
-4 31 411056 -1
-4 32 6848 1
-4 33 116588 1
-4 34 495296 -1
-4 35 525104 -1
-4 36 17368 1
-4 37 146828 1
-4 38 619712 1
-4 39 652976 -1
-4 40 42944 -1
-4 41 180524 1
-4 42 757952 -1
-4 43 794672 1
-4 44 52016 -1
-4 45 217676 1
-4 46 910016 1
-4 47 950192 1
-4 48 1408 1
-4 49 258284 -1
-4 50 1075904 1
-4 51 1119536 -1
-4 52 36376 1
-4 53 302348 -1
-4 54 1255616 1
-4 55 1302704 -1
-4 56 84416 -1
-4 57 349868 -1
-4 58 1449152 1
-4 59 1499696 -1
-4 60 96944 1
-4 61 400844 -1
-4 62 1656512 -1
-4 63 1710512 1
-4 64 27584 -1
-4 65 455276 1
-4 66 1877696 1
-4 67 1935152 1
-4 68 62296 1
-4 69 513164 1
-3 -69 1027512 -1
-3 -68 1995840 -1
-3 -67 1937520 -1
-3 -66 459 -1
-3 -65 101304 -1
-3 -64 1767744 1
-3 -63 570960 -1
-3 -62 6480 1
-3 -61 89208 -1
-3 -60 1553472 1
-3 -59 1502064 -1
-3 -58 90720 1
-3 -57 700920 1
-3 -56 16704 -1
-3 -55 1305072 -1
-3 -54 26208 -1
-3 -53 605880 -1
-3 -52 2880 1
-3 -51 160272 -1
-3 -50 8424 1
-3 -49 517752 -1
-3 -48 198720 1
-3 -47 15120 -1
-3 -46 14256 -1
-3 -45 145512 1
-3 -44 834624 -1
-3 -43 88560 -1
-3 -42 47520 -1
-3 -41 362232 1
-3 -40 689472 -1
-3 -39 655344 1
-3 -38 4320 1
-3 -37 294840 1
-3 -36 186048 -1
-3 -35 527472 1
-3 -34 216 1
-3 -33 234360 -1
-3 -32 440640 1
-3 -31 413424 1
-3 -30 3024 1
-3 -29 2232 -1
-3 -28 336960 1
-3 -27 20880 -1
-3 -26 18144 -1
-3 -25 1656 1
-3 -24 247104 1
-3 -23 45360 1
-3 -22 12960 1
-3 -21 94392 1
-3 -20 19008 1
-3 -19 154224 -1
-3 -18 360 1
-3 -17 61560 -1
-3 -16 12096 -1
-3 -15 95472 -1
-3 -14 1296 -1
-3 -13 35640 1
-3 -12 60480 -1
-3 -11 5616 -1
-3 -10 2592 -1
-3 -9 5544 -1
-3 -8 25920 1
-3 -7 2160 1
-3 -6 864 1
-3 -5 4536 1
-3 -4 5184 -1
-3 -3 2160 -1
-3 -1 648 -1
-3 0 576 1
-3 1 1296 -1
-3 3 1080 -1
-3 4 5184 -1
-3 5 9072 1
-3 6 864 -1
-3 7 1080 -1
-3 8 25920 1
-3 9 11088 -1
-3 10 2592 1
-3 11 2808 -1
-3 12 60480 -1
-3 13 71280 1
-3 14 648 -1
-3 15 47736 1
-3 16 12096 -1
-3 17 123120 1
-3 18 720 -1
-3 19 77112 -1
-3 20 19008 1
-3 21 188784 1
-3 22 12960 -1
-3 23 22680 -1
-3 24 247104 1
-3 25 3312 -1
-3 26 18144 1
-3 27 10440 1
-3 28 336960 1
-3 29 4464 -1
-3 30 1512 1
-3 31 206712 -1
-3 32 440640 1
-3 33 468720 1
-3 34 432 -1
-3 35 263736 1
-3 36 186048 1
-3 37 589680 1
-3 38 4320 -1
-3 39 327672 -1
-3 40 689472 -1
-3 41 724464 -1
-3 42 47520 1
-3 43 44280 -1
-3 44 834624 -1
-3 45 291024 -1
-3 46 7128 -1
-3 47 7560 -1
-3 48 198720 1
-3 49 1035504 1
-3 50 16848 1
-3 51 80136 1
-3 52 2880 1
-3 53 1211760 -1
-3 54 26208 -1
-3 55 652536 1
-3 56 16704 -1
-3 57 1401840 -1
-3 58 90720 -1
-3 59 751032 -1
-3 60 1553472 1
-3 61 178416 -1
-3 62 405 -1
-3 63 285480 -1
-3 64 1767744 1
-3 65 202608 1
-3 66 7344 -1
-3 67 968760 -1
-3 68 1995840 -1
-3 69 2055024 -1
-2 -69 2056240 -1
-2 -68 998528 -1
-2 -67 969368 -1
-2 -66 1881280 -1
-2 -65 1824688 -1
-2 -64 884480 1
-2 -63 857048 1
-2 -62 1660096 1
-2 -61 1606960 1
-2 -60 777344 1
-2 -59 751640 1
-2 -58 1452736 -1
-2 -57 1403056 -1
-2 -56 29440 1
-2 -55 653144 1
-2 -54 251840 1
-2 -53 1212976 -1
-2 -52 583808 1
-2 -51 561560 -1
-2 -50 1079488 -1
-2 -49 1036720 1
-2 -48 497408 1
-2 -47 476888 -1
-2 -46 182720 -1
-2 -45 874288 -1
-2 -44 417920 -1
-2 -43 399128 -1
-2 -42 761536 1
-2 -41 725680 -1
-2 -40 345344 1
-2 -39 328280 -1
-2 -38 623296 -1
-2 -37 590896 1
-2 -36 279680 1
-2 -35 264344 1
-2 -34 498880 -1
-2 -33 469936 1
-2 -32 220928 -1
-2 -31 207320 -1
-2 -30 388288 1
-2 -29 72560 -1
-2 -28 169088 1
-2 -27 157208 1
-2 -26 291520 1
-2 -25 269488 -1
-2 -24 124160 1
-2 -23 114008 -1
-2 -22 208576 -1
-2 -21 1520 -1
-2 -20 86144 1
-2 -19 77720 -1
-2 -18 139456 1
-2 -17 124336 1
-2 -16 55040 1
-2 -15 48344 -1
-2 -14 84160 -1
-2 -13 72496 -1
-2 -12 30848 1
-2 -11 25880 1
-2 -10 42688 1
-2 -9 34480 1
-2 -8 13568 -1
-2 -7 10328 -1
-2 -6 15040 1
-2 -5 10288 1
-2 -4 640 1
-2 -3 1688 -1
-2 -2 1216 1
-2 -1 80 1
-2 0 256 -1
-2 1 40 1
-2 2 1216 -1
-2 3 3376 -1
-2 4 640 -1
-2 5 5144 1
-2 6 15040 -1
-2 7 20656 1
-2 8 13568 1
-2 9 17240 -1
-2 10 42688 -1
-2 11 51760 1
-2 12 30848 -1
-2 13 36248 -1
-2 14 84160 1
-2 15 96688 1
-2 16 55040 -1
-2 17 62168 -1
-2 18 139456 -1
-2 19 155440 -1
-2 20 86144 -1
-2 21 760 -1
-2 22 208576 1
-2 23 228016 1
-2 24 124160 -1
-2 25 134744 1
-2 26 291520 -1
-2 27 314416 1
-2 28 169088 -1
-2 29 36280 -1
-2 30 388288 -1
-2 31 414640 1
-2 32 220928 1
-2 33 234968 -1
-2 34 498880 1
-2 35 528688 1
-2 36 279680 -1
-2 37 295448 1
-2 38 623296 1
-2 39 656560 1
-2 40 345344 -1
-2 41 362840 1
-2 42 761536 -1
-2 43 798256 -1
-2 44 417920 1
-2 45 437144 -1
-2 46 182720 1
-2 47 953776 1
-2 48 497408 -1
-2 49 518360 -1
-2 50 1079488 1
-2 51 1123120 -1
-2 52 583808 -1
-2 53 606488 -1
-2 54 251840 -1
-2 55 1306288 -1
-2 56 29440 1
-2 57 701528 1
-2 58 1452736 1
-2 59 1503280 1
-2 60 777344 -1
-2 61 803480 1
-2 62 1660096 -1
-2 63 1714096 -1
-2 64 884480 -1
-2 65 912344 1
-2 66 1881280 1
-2 67 1938736 -1
-2 68 998528 1
-2 69 1028120 -1
-1 -69 2056688 -1
-1 -68 43424 -1
-1 -67 484796 -1
-1 -66 1881728 1
-1 -65 1825136 -1
-1 -64 884704 1
-1 -63 428636 -1
-1 -62 1660544 -1
-1 -61 1607408 -1
-1 -60 16544 1
-1 -59 375932 1
-1 -58 1453184 -1
-1 -57 1403504 1
-1 -56 677344 1
-1 -55 326684 1
-1 -54 1259648 1
-1 -53 1213424 -1
-1 -52 584032 1
-1 -51 280892 1
-1 -50 1079936 -1
-1 -49 1037168 1
-1 -48 497632 1
-1 -47 238556 -1
-1 -46 914048 1
-1 -45 874736 -1
-1 -44 418144 1
-1 -43 199676 1
-1 -42 761984 -1
-1 -41 726128 -1
-1 -40 345568 -1
-1 -39 164252 -1
-1 -38 623744 1
-1 -37 591344 -1
-1 -36 279904 1
-1 -35 132284 1
-1 -34 499328 1
-1 -33 470384 1
-1 -32 221152 1
-1 -31 103772 1
-1 -30 388736 -1
-1 -29 363248 -1
-1 -28 169312 -1
-1 -27 78716 -1
-1 -26 291968 -1
-1 -25 269936 1
-1 -24 9568 1
-1 -23 57116 -1
-1 -22 209024 1
-1 -21 190448 1
-1 -20 86368 1
-1 -19 38972 1
-1 -18 139904 -1
-1 -17 124784 -1
-1 -16 55264 -1
-1 -15 24284 -1
-1 -14 84608 -1
-1 -13 72944 -1
-1 -12 31072 -1
-1 -11 13052 -1
-1 -10 43136 -1
-1 -9 34928 -1
-1 -8 13792 -1
-1 -7 5276 1
-1 -6 1408 1
-1 -5 10736 -1
-1 -4 3424 1
-1 -3 956 1
-1 -2 1664 -1
-1 -1 368 1
-1 0 32 1
-1 1 92 -1
-1 2 1664 1
-1 3 3824 -1
-1 4 3424 1
-1 5 2684 1
-1 6 1408 1
-1 7 21104 -1
-1 8 13792 1
-1 9 8732 1
-1 10 43136 1
-1 11 52208 1
-1 12 31072 -1
-1 13 18236 1
-1 14 84608 1
-1 15 97136 1
-1 16 55264 1
-1 17 31196 1
-1 18 139904 1
-1 19 155888 -1
-1 20 86368 1
-1 21 47612 -1
-1 22 209024 -1
-1 23 228464 1
-1 24 9568 -1
-1 25 67484 -1
-1 26 291968 1
-1 27 314864 1
-1 28 169312 -1
-1 29 90812 1
-1 30 388736 1
-1 31 415088 -1
-1 32 221152 -1
-1 33 117596 -1
-1 34 499328 -1
-1 35 529136 -1
-1 36 279904 1
-1 37 147836 1
-1 38 623744 -1
-1 39 657008 1
-1 40 345568 1
-1 41 181532 1
-1 42 761984 1
-1 43 798704 -1
-1 44 418144 1
-1 45 218684 1
-1 46 914048 -1
-1 47 954224 1
-1 48 497632 -1
-1 49 259292 -1
-1 50 1079936 1
-1 51 1123568 -1
-1 52 584032 1
-1 53 303356 1
-1 54 1259648 -1
-1 55 1306736 -1
-1 56 677344 -1
-1 57 350876 -1
-1 58 1453184 1
-1 59 1503728 -1
-1 60 16544 -1
-1 61 401852 1
-1 62 1660544 1
-1 63 1714544 1
-1 64 884704 -1
-1 65 456284 1
-1 66 1881728 -1
-1 67 1939184 1
-1 68 43424 1
-1 69 514172 1
0 -69 2056752 1
0 -68 124848 1
0 -67 484812 1
0 -66 1881792 -1
0 -65 1825200 -1
0 -63 47628 -1
0 -62 553536 1
0 -61 1607472 1
0 -60 24300 -1
0 -59 375948 -1
0 -58 1453248 -1
0 -57 1403568 -1
0 -56 84672 -1
0 -55 108900 -1
0 -54 1728 -1
0 -53 404496 1
0 -52 73008 1
0 -51 280908 -1
0 -50 43200 -1
0 -49 21168 -1
0 -48 243 -1
0 -47 238572 1
0 -46 304704 1
0 -45 97200 -1
0 -44 4356 -1
0 -43 199692 -1
0 -42 762048 1
0 -41 726192 1
0 -40 43200 -1
0 -39 164268 1
0 -38 623808 -1
0 -37 197136 1
0 -36 3888 1
0 -35 44100 -1
0 -34 499392 1
0 -33 470448 1
0 -32 1728 1
0 -31 103788 1
0 -30 388800 -1
0 -29 363312 -1
0 -28 1764 -1
0 -27 36 1
0 -26 97344 1
0 -25 10800 -1
0 -24 15552 1
0 -23 57132 -1
0 -22 209088 -1
0 -21 190512 -1
0 -20 10800 -1
0 -19 12996 -1
0 -18 15552 -1
0 -17 41616 1
0 -16 432 1
0 -15 24300 -1
0 -14 84672 1
0 -13 73008 -1
0 -12 972 1
0 -11 13068 1
0 -10 14400 1
0 -9 3888 1
0 -8 576 1
0 -7 5292 -1
0 -6 15552 1
0 -5 10800 1
0 -4 432 -1
0 -3 972 1
0 -2 1728 -1
0 -1 144 1
0 1 36 1
0 2 1728 -1
0 3 3888 -1
0 4 108 1
0 5 2700 -1
0 6 15552 1
0 7 21168 1
0 8 576 -1
0 9 972 -1
0 10 14400 -1
0 11 52272 -1
0 12 3888 -1
0 13 18252 1
0 14 84672 1
0 15 97200 1
0 16 27 1
0 17 10404 1
0 18 15552 -1
0 19 51984 -1
0 20 2700 1
0 21 47628 1
0 22 209088 -1
0 23 228528 1
0 24 15552 1
0 25 2700 1
0 26 97344 -1
0 27 144 1
0 28 7056 -1
0 29 90828 1
0 30 388800 -1
0 31 415152 -1
0 32 1728 1
0 33 117612 -1
0 34 499392 1
0 35 176400 -1
0 36 972 -1
0 37 49284 1
0 38 623808 -1
0 39 657072 -1
0 40 43200 -1
0 41 181548 -1
0 42 762048 1
0 43 798768 1
0 44 17424 -1
0 45 24300 1
0 46 304704 -1
0 47 954288 -1
0 48 3888 -1
0 49 5292 1
0 50 43200 -1
0 51 1123632 1
0 52 18252 -1
0 53 101124 1
0 54 1728 -1
0 55 435600 -1
0 56 84672 -1
0 57 350892 1
0 58 1453248 -1
0 59 1503792 1
0 60 97200 1
0 61 401868 -1
0 62 553536 -1
0 63 190512 1
0 65 456300 1
0 66 1881792 -1
0 67 1939248 -1
0 68 31212 -1
0 69 514188 -1
1 -69 1028408 1
1 -68 5824 -1
1 -67 1939312 1
1 -66 117616 1
1 -65 912632 -1
1 -64 1769536 1
1 -63 1714672 1
1 -62 51896 -1
1 -61 803768 1
1 -60 1555264 1
1 -59 1503856 1
1 -58 22708 1
1 -57 701816 1
1 -56 1354816 -1
1 -55 1306864 -1
1 -54 78736 -1
1 -53 606776 -1
1 -52 1168192 -1
1 -51 1123696 -1
1 -50 67504 1
1 -49 518648 1
1 -48 995392 1
1 -47 954352 1
1 -46 28568 -1
1 -45 437432 1
1 -44 836416 1
1 -43 798832 -1
1 -42 11908 1
1 -41 363128 1
1 -40 691264 1
1 -39 657136 1
1 -38 38992 -1
1 -37 295736 -1
1 -36 559936 1
1 -35 529264 1
1 -34 31216 1
1 -33 235256 1
1 -32 442432 1
1 -31 415216 -1
1 -30 1736 -1
1 -29 181688 -1
1 -28 338752 1
1 -27 314992 -1
1 -26 4564 1
1 -25 135032 -1
1 -24 248896 -1
1 -23 228592 -1
1 -22 13072 1
1 -21 95288 -1
1 -20 172864 1
1 -19 22288 -1
1 -18 8752 1
1 -17 62456 1
1 -16 110656 -1
1 -15 97264 -1
1 -14 2648 -1
1 -13 36536 1
1 -12 62272 1
1 -11 52336 -1
1 -10 52 1
1 -9 17528 1
1 -8 27712 -1
1 -7 21232 -1
1 -6 976 -1
1 -5 5432 -1
1 -4 6976 -1
1 -3 3952 1
1 -2 112 1
1 -1 248 -1
1 0 64 1
1 1 496 -1
1 2 56 1
1 3 1976 -1
1 4 6976 -1
1 5 10864 1
1 6 244 -1
1 7 10616 -1
1 8 27712 -1
1 9 35056 1
1 10 208 1
1 11 26168 1
1 12 62272 1
1 13 73072 -1
1 14 5296 1
1 15 48632 -1
1 16 110656 -1
1 17 124912 1
1 18 4376 -1
1 19 11144 -1
1 20 172864 1
1 21 190576 1
1 22 3268 1
1 23 114296 -1
1 24 248896 -1
1 25 270064 -1
1 26 18256 1
1 27 157496 1
1 28 338752 1
1 29 363376 1
1 30 3472 1
1 31 207608 -1
1 32 442432 1
1 33 470512 1
1 34 15608 1
1 35 264632 -1
1 36 559936 1
1 37 591472 1
1 38 9748 -1
1 39 328568 1
1 40 691264 1
1 41 726256 1
1 42 47632 1
1 43 399416 1
1 44 836416 1
1 45 874864 -1
1 46 57136 1
1 47 477176 1
1 48 995392 1
1 49 1037296 1
1 50 33752 -1
1 51 561848 1
1 52 1168192 -1
1 53 1213552 1
1 54 19684 -1
1 55 653432 -1
1 56 1354816 -1
1 57 1403632 1
1 58 90832 1
1 59 751928 -1
1 60 1555264 1
1 61 1607536 -1
1 62 103792 -1
1 63 857336 1
1 64 1769536 1
1 65 1825264 -1
1 66 58808 1
1 67 969656 -1
1 68 5824 1
1 69 2056816 -1
2 -69 2057264 1
2 -68 999040 1
2 -67 969880 1
2 -66 1882304 1
2 -65 1825712 -1
2 -64 884992 -1
2 -63 857560 -1
2 -62 1661120 -1
2 -61 32816 1
2 -60 777856 -1
2 -59 752152 1
2 -58 1453760 1
2 -57 1404080 -1
2 -56 677632 -1
2 -55 653656 -1
2 -54 1260224 1
2 -53 48560 1
2 -52 584320 1
2 -51 562072 1
2 -50 1080512 1
2 -49 1037744 -1
2 -48 497920 1
2 -47 95480 -1
2 -46 914624 1
2 -45 875312 1
2 -44 418432 -1
2 -43 399640 -1
2 -42 762560 1
2 -41 726704 -1
2 -40 345856 1
2 -39 328792 1
2 -38 624320 -1
2 -37 84560 -1
2 -36 280192 -1
2 -35 264856 -1
2 -34 499904 -1
2 -33 16240 1
2 -32 221440 1
2 -31 207832 1
2 -30 389312 -1
2 -29 363824 -1
2 -28 33920 1
2 -27 157720 1
2 -26 292544 1
2 -25 270512 1
2 -24 124672 -1
2 -23 114520 -1
2 -22 41920 1
2 -21 191024 -1
2 -20 86656 1
2 -19 78232 -1
2 -18 140480 -1
2 -17 125360 -1
2 -16 55552 1
2 -15 48856 1
2 -14 704 -1
2 -13 73520 1
2 -12 4480 1
2 -11 26392 -1
2 -10 43712 -1
2 -9 35504 -1
2 -8 14080 1
2 -7 10840 1
2 -6 16064 1
2 -5 11312 1
2 -4 3712 1
2 -3 440 -1
2 -2 2240 -1
2 -1 944 1
2 0 256 1
2 1 472 -1
2 2 2240 1
2 3 880 -1
2 4 3712 1
2 5 5656 1
2 6 16064 -1
2 7 21680 -1
2 8 14080 1
2 9 17752 1
2 10 43712 1
2 11 52784 -1
2 12 4480 -1
2 13 36760 1
2 14 704 1
2 15 97712 -1
2 16 55552 1
2 17 62680 1
2 18 140480 1
2 19 156464 -1
2 20 86656 1
2 21 95512 -1
2 22 41920 -1
2 23 229040 1
2 24 124672 -1
2 25 135256 -1
2 26 292544 -1
2 27 315440 1
2 28 33920 1
2 29 181912 -1
2 30 389312 1
2 31 415664 -1
2 32 221440 1
2 33 8120 -1
2 34 499904 1
2 35 529712 -1
2 36 280192 -1
2 37 42280 1
2 38 624320 1
2 39 657584 -1
2 40 345856 1
2 41 363352 1
2 42 762560 -1
2 43 799280 -1
2 44 418432 -1
2 45 437656 1
2 46 914624 -1
2 47 190960 1
2 48 497920 1
2 49 518872 1
2 50 1080512 -1
2 51 1124144 1
2 52 584320 1
2 53 24280 1
2 54 1260224 -1
2 55 1307312 1
2 56 677632 -1
2 57 702040 1
2 58 1453760 -1
2 59 1504304 1
2 60 777856 -1
2 61 16408 1
2 62 1661120 1
2 63 1715120 1
2 64 884992 -1
2 65 912856 1
2 66 1882304 -1
2 67 1939760 1
2 68 999040 1
2 69 1028632 1
3 -69 2058480 -1
3 -68 333216 -1
3 -67 161748 -1
3 -66 1883520 -1
3 -65 1826928 1
3 -64 177120 -1
3 -63 143028 -1
3 -62 1662336 -1
3 -61 321840 1
3 -60 778464 -1
3 -59 125460 -1
3 -58 484992 1
3 -57 1405296 -1
3 -56 678240 1
3 -55 327132 -1
3 -54 420480 1
3 -53 1215216 1
3 -52 584928 1
3 -51 281340 -1
3 -50 360576 1
