# ne_cache v1 — ORACLE-PROVENANCE INPUT DATA (m4-pinning §P4/C3; RESEARCH-M §2 amendment).
# Conductor N(E) and root number ε(E) for the height-ordered family
#   {E_{A,B}: y²=x³+Ax+B, H(E)=max(4|A|³,27B²) ≤ X, reduced, nonsingular}.
# N, eps are OBTAINED FROM AN ORACLE (PARI/GP) — a live oracle supplying
# trusted INPUT, not refereeing our numbers; a_p stays COMPUTED (ap_charsum).
# Residual risk: a systematic oracle N/ε error propagates silently — certified
# against pinned ecdata by verify/m4/oracle_dual_overlap_NE (5676 classes exact).
# Generated by: `at ne-cache --X 65536 --out data/m5/ne_cache_x65536.txt`.
# Oracle: PARI/GP [2, 17, 4], ellglobalred(ellinit([0,0,0,A,B]))[1] (N), ellrootno (eps).
# provenance: oracle   (columns N, eps)
# format_version 1
# generator_hash 787e95ade733c99f38e72ccb7d38f049b7e02b59ddb673627c58d8bc346de521
# X 65536
# count 5042
# A B N eps
13 -34 40 1
13 -33 305528 1
13 -32 582976 -1
13 -31 555760 -1
13 -30 8272 1
13 -29 251960 1
13 -28 479296 -1
13 -27 455536 1
13 -26 27040 1
13 -25 205304 -1
13 -24 389440 1
13 -23 369136 -1
13 -22 21856 1
13 -21 165560 -1
13 -20 313408 1
13 -19 296560 1
13 -18 1096 -1
13 -17 132728 -1
13 -16 50240 -1
13 -15 237808 -1
13 -14 880 1
13 -13 106808 -1
13 -12 202816 1
13 -11 192880 -1
13 -10 11488 -1
13 -9 17560 -1
13 -8 168256 1
13 -7 161776 1
13 -6 9760 1
13 -5 75704 1
13 -4 147520 -1
13 -3 144496 1
13 -2 1112 -1
13 -1 70520 1
13 0 10816 -1
13 1 141040 -1
13 2 2224 -1
13 3 72248 1
13 4 147520 -1
13 5 151408 1
13 6 9760 -1
13 7 80888 -1
13 8 168256 1
13 9 35120 1
13 10 11488 1
13 11 96440 -1
13 12 202816 1
13 13 213616 -1
13 14 55 1
13 15 118904 1
13 16 50240 -1
13 17 265456 1
13 18 2192 -1
13 19 148280 1
13 20 313408 1
13 21 331120 -1
13 22 21856 -1
13 23 184568 1
13 24 389440 1
13 25 410608 1
13 26 27040 -1
13 27 227768 1
13 28 479296 -1
13 29 503920 1
13 30 4136 1
13 31 277880 1
13 32 582976 -1
13 33 611056 -1
13 34 80 1
13 35 334904 -1
13 36 700480 1
13 37 732016 1
13 38 47776 -1
13 39 398840 -1
13 40 831808 -1
13 41 173360 1
13 42 56416 -1
13 43 469688 -1
13 44 976960 -1
13 45 1015408 1
13 46 4120 1
13 47 547448 1
13 48 1135936 1
13 49 1177840 1
14 -49 173264 1
14 -48 585472 -1
14 -47 564952 -1
14 -46 1089728 -1
14 -45 1050416 1
14 -44 505984 1
14 -43 487192 1
14 -42 937664 -1
14 -41 901808 1
14 -40 433408 -1
14 -39 416344 -1
14 -38 799424 -1
14 -37 767024 -1
14 -36 28288 -1
14 -35 352408 -1
14 -34 675008 -1
14 -33 646064 1
14 -32 308992 -1
14 -31 295384 -1
14 -30 564416 -1
14 -29 538928 1
14 -28 257152 1
14 -27 245272 -1
14 -26 467648 -1
14 -25 445616 1
14 -24 212224 -1
14 -23 202072 1
14 -22 384704 1
14 -21 366128 -1
14 -20 174208 1
14 -19 165784 -1
14 -18 315584 -1
14 -17 300464 1
14 -16 143104 -1
14 -15 8024 1
14 -14 260288 1
14 -13 248624 -1
14 -12 118912 1
14 -11 113944 1
14 -10 218816 1
14 -9 210608 1
14 -8 101632 1
14 -7 98392 -1
14 -6 191168 1
14 -5 186416 -1
14 -4 91264 1
14 -3 89752 1
14 -2 177344 1
14 -1 176048 1
14 0 12544 1
14 1 88024 -1
14 2 177344 -1
14 3 179504 1
14 4 91264 -1
14 5 93208 -1
14 6 191168 -1
14 7 196784 1
14 8 101632 -1
14 9 105304 -1
14 10 218816 -1
14 11 227888 1
14 12 118912 -1
14 13 124312 -1
14 14 260288 -1
14 15 16048 -1
14 16 143104 1
14 17 150232 -1
14 18 315584 1
14 19 331568 -1
14 20 174208 -1
14 21 183064 -1
14 22 384704 -1
14 23 404144 -1
14 24 212224 1
14 25 222808 -1
14 26 467648 1
14 27 490544 -1
14 28 257152 -1
14 29 269464 1
14 30 564416 1
14 31 590768 1
14 32 308992 1
14 33 323032 -1
14 34 675008 1
14 35 704816 -1
14 36 28288 1
14 37 383512 -1
14 38 799424 1
14 39 832688 1
14 40 433408 1
14 41 450904 -1
14 42 937664 1
14 43 974384 1
14 44 505984 -1
14 45 525208 1
14 46 1089728 1
14 47 1129904 1
14 48 585472 1
14 49 86632 1
15 -49 1253232 -1
15 -48 605664 1
15 -47 32508 -1
15 -46 1130112 -1
15 -45 363600 -1
15 -44 526176 -1
15 -43 1044 -1
15 -42 978048 1
15 -41 942192 1
15 -40 453600 -1
15 -39 218268 1
15 -38 1152 -1
15 -37 807408 1
15 -36 129312 -1
15 -35 186300 1
15 -34 79488 -1
15 -33 686448 1
15 -32 329184 -1
15 -31 157788 -1
15 -30 604800 1
15 -29 64368 -1
15 -28 277344 1
15 -27 44244 1
15 -26 72576 -1
15 -25 10800 1
15 -24 232416 -1
15 -23 2268 -1
15 -22 425088 -1
15 -21 406512 -1
15 -20 21600 1
15 -19 92988 -1
15 -18 118656 -1
15 -17 340848 1
15 -16 2016 1
15 -15 78300 -1
15 -14 300672 -1
15 -13 289008 1
15 -12 139104 1
15 -11 828 1
15 -10 259200 -1
15 -9 83664 1
15 -8 121824 -1
15 -7 6588 -1
15 -6 231552 -1
15 -5 226800 1
15 -4 111456 -1
15 -3 54972 1
15 -2 24192 -1
15 -1 216432 1
15 0 7200 -1
15 1 54108 -1
15 2 24192 1
15 3 219888 -1
15 4 111456 -1
15 5 56700 -1
15 6 231552 1
15 7 26352 1
15 8 121824 1
15 9 20916 1
15 10 259200 1
15 11 3312 -1
15 12 139104 1
15 13 72252 -1
15 14 300672 1
15 15 313200 1
15 16 2016 -1
15 17 85212 -1
15 18 118656 -1
15 19 371952 1
15 20 21600 1
15 21 101628 1
15 22 425088 1
15 23 9072 1
15 24 232416 1
15 25 2700 -1
15 26 72576 -1
15 27 176976 1
15 28 277344 1
15 29 16092 1
15 30 604800 -1
15 31 631152 1
15 32 329184 1
15 33 171612 -1
15 34 79488 1
15 35 745200 -1
15 36 129312 1
15 37 201852 -1
15 38 1152 1
15 39 873072 -1
15 40 453600 1
15 41 235548 -1
15 42 978048 -1
15 43 4176 -1
15 44 526176 -1
15 45 90900 -1
15 46 1130112 1
15 47 130032 1
15 48 605664 -1
15 49 313308 1
16 -49 1299376 -1
16 -48 307 1
16 -47 304108 1
16 -46 1176256 -1
16 -45 1136944 1
16 -44 17164 1
16 -43 265228 1
16 -42 1024192 1
16 -41 988336 -1
16 -40 8512 -1
16 -39 229804 1
16 -38 885952 1
16 -37 853552 -1
16 -36 3952 1
16 -35 197836 -1
16 -34 761536 1
16 -33 732592 1
16 -32 2752 -1
16 -31 169324 -1
16 -30 650944 1
16 -29 625456 1
16 -28 9388 -1
16 -27 144268 -1
16 -26 554176 1
16 -25 532144 -1
16 -24 31936 -1
16 -23 122668 -1
16 -22 471232 1
16 -21 452656 -1
16 -20 27184 1
16 -19 104524 1
16 -18 402112 1
16 -17 20368 1
16 -16 1456 -1
16 -15 89836 1
16 -14 346816 -1
16 -13 335152 1
16 -12 5068 1
16 -11 78604 1
16 -10 305344 1
16 -9 42448 -1
16 -8 18112 -1
16 -7 70828 -1
16 -6 277696 -1
16 -5 272944 -1
16 -4 16816 1
16 -3 66508 1
16 -2 263872 -1
16 -1 262576 1
16 1 65644 -1
16 2 263872 -1
16 3 266032 -1
16 4 4204 -1
16 5 68236 1
16 6 277696 -1
16 7 283312 1
16 8 18112 -1
16 9 10612 -1
16 10 305344 1
16 11 314416 -1
16 12 20272 -1
16 13 83788 -1
16 14 346816 -1
16 15 359344 -1
16 16 91 -1
16 17 5092 1
16 18 402112 1
16 19 418096 -1
16 20 6796 -1
16 21 113164 1
16 22 471232 1
16 23 490672 1
16 24 31936 -1
16 25 133036 1
16 26 554176 1
16 27 577072 1
16 28 37552 1
16 29 156364 -1
16 30 650944 1
16 31 677296 1
16 32 2752 -1
16 33 183148 -1
16 34 761536 1
16 35 791344 1
16 36 988 -1
16 37 213388 1
16 38 885952 1
16 39 919216 -1
16 40 8512 1
16 41 247084 1
16 42 1024192 1
16 43 1060912 -1
16 44 68656 -1
16 45 284236 -1
16 46 1176256 -1
16 47 1216432 -1
16 48 4912 1
16 49 324844 1
17 -49 675832 -1
17 -48 1309760 1
17 -47 1268720 -1
17 -46 38392 1
17 -45 594616 1
17 -44 1150784 -1
17 -43 20240 1
17 -42 580 -1
17 -41 520312 1
17 -40 1005632 1
17 -39 971504 -1
17 -38 58640 -1
17 -37 34840 1
17 -36 874304 -1
17 -35 843632 1
17 -34 50864 1
17 -33 392440 -1
17 -32 151360 -1
17 -31 729584 -1
17 -30 21976 -1
17 -29 338872 1
17 -28 653120 -1
17 -27 629360 1
17 -26 9476 -1
17 -25 292216 1
17 -24 563264 1
17 -23 542960 -1
17 -22 32720 1
17 -21 252472 -1
17 -20 487232 1
17 -19 470384 1
17 -18 5680 -1
17 -17 219640 1
17 -16 425024 -1
17 -15 411632 -1
17 -14 12472 1
17 -13 193720 -1
17 -12 376640 -1
17 -11 366704 -1
17 -10 5588 1
17 -9 174712 1
17 -8 342080 -1
17 -7 67120 -1
17 -6 20624 -1
17 -5 162616 1
17 -4 321344 1
17 -3 318320 -1
17 -2 19760 -1
17 -1 157432 -1
17 0 18496 1
17 1 314864 -1
17 2 9880 1
17 3 159160 1
17 4 321344 1
17 5 325232 -1
17 6 5156 -1
17 7 33560 -1
17 8 342080 -1
17 9 349424 1
17 10 22352 1
17 11 183352 1
17 12 376640 -1
17 13 387440 1
17 14 24944 1
17 15 205816 -1
17 16 425024 -1
17 17 439280 1
17 18 2840 -1
17 19 235192 -1
17 20 487232 1
17 21 504944 1
17 22 8180 1
17 23 271480 -1
17 24 563264 1
17 25 584432 1
17 26 37904 -1
17 27 314680 -1
17 28 653120 -1
17 29 677744 -1
17 30 43952 1
17 31 364792 -1
17 32 151360 -1
17 33 784880 -1
17 34 25432 -1
17 35 421816 -1
17 36 874304 -1
17 37 69680 -1
17 38 14660 -1
17 39 485752 -1
17 40 1005632 1
17 41 1040624 1
17 42 2320 -1
17 43 10120 1
17 44 1150784 -1
17 45 1189232 -1
17 46 76784 1
17 47 634360 -1
17 48 1309760 1
17 49 1351664 -1
18 -49 1410480 1
18 -48 684288 -1
18 -47 663768 1
18 -46 429120 1
18 -45 138672 1
18 -44 40320 1
18 -43 586008 -1
18 -42 1135296 -1
18 -41 1099440 1
18 -40 532224 -1
18 -39 515160 1
18 -38 997056 1
18 -37 321552 -1
18 -36 51840 -1
18 -35 150408 1
18 -34 872640 -1
18 -33 843696 -1
18 -32 407808 1
18 -31 78840 -1
18 -30 108864 -1
18 -29 736560 -1
18 -28 118656 1
18 -27 4248 1
18 -26 221760 1
18 -25 643248 1
18 -24 311040 -1
18 -23 300888 -1
18 -22 582336 -1
18 -21 563760 1
18 -20 273024 1
18 -19 2520 -1
18 -18 57024 -1
18 -17 166032 -1
18 -16 241920 1
18 -15 21384 -1
18 -14 457920 -1
18 -13 446256 1
18 -12 217728 1
18 -11 212760 1
18 -10 138816 -1
18 -9 45360 1
18 -8 66816 1
18 -7 197208 1
18 -6 77760 1
18 -5 384048 -1
18 -4 190080 1
18 -3 188568 -1
18 -2 374976 -1
18 -1 124560 -1
18 0 2304 -1
18 1 62280 -1
18 2 374976 1
18 3 377136 -1
18 4 190080 1
18 5 192024 -1
18 6 77760 -1
18 7 394416 -1
18 8 66816 -1
18 9 22680 -1
18 10 138816 -1
18 11 425520 1
18 12 217728 1
18 13 223128 1
18 14 457920 1
18 15 42768 -1
18 16 241920 1
18 17 83016 -1
18 18 57024 1
18 19 5040 -1
18 20 273024 1
18 21 281880 1
18 22 582336 1
18 23 601776 1
18 24 311040 -1
18 25 321624 -1
18 26 221760 1
18 27 8496 1
18 28 118656 -1
18 29 368280 -1
18 30 108864 -1
18 31 157680 1
18 32 407808 1
18 33 421848 1
18 34 872640 1
18 35 300816 -1
18 36 51840 -1
18 37 160776 1
18 38 997056 -1
18 39 1030320 -1
18 40 532224 -1
18 41 549720 -1
18 42 1135296 1
18 43 1172016 -1
18 44 40320 -1
18 45 69336 1
18 46 429120 1
18 47 1327536 -1
18 48 684288 -1
18 49 705240 -1
19 -49 1476208 1
19 -48 717152 -1
19 -47 6572 1
19 -46 43648 -1
19 -45 1313776 1
19 -44 637664 -1
19 -43 309436 -1
19 -42 1201024 -1
19 -41 1165168 1
19 -40 565088 -1
19 -39 274012 1
19 -38 1062784 1
19 -37 1030384 1
19 -36 499424 1
19 -35 242044 1
19 -34 938368 -1
19 -33 909424 -1
19 -32 440672 -1
19 -31 213532 1
19 -30 827776 -1
19 -29 802288 -1
19 -28 388832 1
19 -27 188476 1
19 -26 731008 1
19 -25 708976 1
19 -24 343904 -1
19 -23 166876 -1
19 -22 648064 1
19 -21 629488 1
19 -20 27808 -1
19 -19 148732 1
19 -18 578944 -1
19 -17 563824 1
19 -16 274784 1
19 -15 134044 1
19 -14 523648 -1
19 -13 511984 -1
19 -12 250592 -1
19 -11 122812 -1
19 -10 482176 -1
19 -9 473968 1
19 -8 233312 1
19 -7 115036 -1
19 -6 454528 -1
19 -5 449776 -1
19 -4 222944 1
19 -3 110716 -1
19 -2 440704 1
19 -1 439408 1
19 0 11552 -1
19 1 109852 -1
19 2 440704 -1
19 3 442864 1
19 4 222944 1
19 5 112444 1
19 6 454528 1
19 7 460144 1
19 8 233312 -1
19 9 118492 -1
19 10 482176 1
19 11 491248 1
19 12 250592 -1
19 13 127996 1
19 14 523648 1
19 15 536176 -1
19 16 274784 -1
19 17 140956 -1
19 18 578944 1
19 19 594928 -1
19 20 27808 1
19 21 157372 -1
19 22 648064 -1
19 23 667504 1
19 24 343904 1
19 25 177244 -1
19 26 731008 -1
19 27 753904 -1
19 28 388832 1
19 29 200572 1
19 30 827776 1
19 31 854128 -1
19 32 440672 1
19 33 227356 1
19 34 938368 1
19 35 968176 -1
19 36 499424 1
19 37 257596 -1
19 38 1062784 -1
19 39 1096048 -1
19 40 565088 1
19 41 291292 -1
19 42 1201024 1
19 43 1237744 1
19 44 637664 -1
19 45 328444 -1
19 46 43648 -1
19 47 26288 -1
19 48 717152 1
19 49 369052 -1
20 -49 1549232 -1
20 -48 1472 1
20 -47 366572 1
20 -46 1426112 -1
20 -45 1386800 1
20 -44 42136 1
20 -43 327692 -1
20 -42 1274048 -1
20 -41 1238192 1
20 -40 75200 1
20 -39 292268 -1
20 -38 1135808 1
20 -37 1103408 1
20 -36 66992 -1
20 -35 260300 -1
20 -34 1011392 -1
20 -33 982448 1
20 -32 7456 -1
20 -31 231788 1
20 -30 900800 1
20 -29 875312 1
20 -28 26584 -1
20 -27 206732 -1
20 -26 804032 1
20 -25 156400 -1
20 -24 47552 1
20 -23 185132 1
20 -22 721088 -1
20 -21 30544 1
20 -20 42800 -1
20 -19 166988 -1
20 -18 651968 -1
20 -17 636848 -1
20 -16 1216 1
20 -15 152300 1
20 -14 596672 -1
20 -13 585008 1
20 -12 17944 1
20 -11 141068 1
20 -10 555200 -1
20 -9 546992 1
20 -8 33728 1
20 -7 133292 1
20 -6 527552 -1
20 -5 522800 1
20 -4 32432 1
20 -3 128972 1
20 -2 513728 -1
20 -1 512432 -1
20 0 800 -1
20 1 128108 1
20 2 513728 -1
20 3 515888 -1
20 4 16216 1
20 5 130700 -1
20 6 527552 -1
20 7 533168 -1
20 8 33728 1
20 9 136748 -1
20 10 555200 -1
20 11 564272 -1
20 12 35888 -1
20 13 146252 -1
20 14 596672 -1
20 15 609200 -1
20 16 1216 -1
20 17 159212 1
20 18 651968 -1
20 19 667952 1
20 20 21400 1
20 21 7636 1
20 22 721088 -1
20 23 740528 -1
20 24 47552 1
20 25 39100 1
20 26 804032 1
20 27 826928 1
20 28 53168 -1
20 29 218828 -1
20 30 900800 1
20 31 927152 -1
20 32 7456 1
20 33 245612 -1
20 34 1011392 -1
20 35 1041200 1
20 36 33496 -1
20 37 275852 -1
20 38 1135808 1
20 39 1169072 1
20 40 75200 1
20 41 309548 -1
20 42 1274048 -1
20 43 1310768 1
20 44 84272 -1
20 45 346700 -1
20 46 1426112 -1
20 47 1466288 -1
20 48 1472 1
20 49 387308 1
21 -49 38808 -1
21 -48 1588032 -1
21 -47 1546992 -1
21 -46 94176 -1
21 -45 244584 1
21 -44 1429056 1
21 -43 1391472 -1
21 -42 10584 1
21 -41 219816 1
21 -40 427968 -1
21 -39 1249776 1
21 -38 4752 1
21 -37 592056 1
21 -36 384192 1
21 -35 1121904 1
21 -34 68256 1
21 -33 531576 -1
21 -32 345024 1
21 -31 335952 1
21 -30 61344 1
21 -29 478008 1
21 -28 931392 -1
21 -27 302544 1
21 -26 54 1
21 -25 431352 1
21 -24 841536 1
21 -23 273744 -1
21 -22 4176 1
21 -21 391608 1
21 -20 765504 1
21 -19 748656 -1
21 -18 15264 1
21 -17 358776 1
21 -16 703296 -1
21 -15 689904 1
21 -14 14112 -1
21 -13 110952 -1
21 -12 654912 -1
21 -11 644976 1
21 -10 4968 1
21 -9 104616 -1
21 -8 620352 1
21 -7 613872 -1
21 -6 4752 -1
21 -5 100584 -1
21 -4 199872 1
21 -3 596592 1
21 -2 37152 1
21 -1 296568 -1
21 0 28224 -1
21 1 593136 1
21 2 37152 -1
21 3 298296 1
21 4 199872 -1
21 5 201168 1
21 6 2376 1
21 7 306936 1
21 8 620352 1
21 9 209232 -1
21 10 9936 -1
21 11 322488 1
21 12 654912 -1
21 13 221904 1
21 14 14112 -1
21 15 344952 -1
21 16 703296 -1
21 17 717552 -1
21 18 15264 1
21 19 374328 -1
21 20 765504 1
21 21 783216 1
21 22 2088 1
21 23 136872 -1
21 24 841536 1
21 25 862704 -1
21 26 432 -1
21 27 151272 -1
21 28 931392 -1
21 29 956016 1
21 30 61344 -1
21 31 167976 1
21 32 345024 -1
21 33 1063152 1
21 34 68256 -1
21 35 560952 1
21 36 384192 -1
21 37 1184112 1
21 38 297 -1
21 39 624888 -1
21 40 427968 1
21 41 439632 1
21 42 21168 -1
21 43 695736 -1
21 44 1429056 1
21 45 489168 -1
21 46 94176 1
21 47 773496 1
21 48 1588032 -1
21 49 77616 1
22 -49 1718704 1
22 -48 167680 -1
22 -47 817880 1
22 -46 1595584 -1
22 -45 1556272 -1
22 -44 108416 -1
22 -43 740120 -1
22 -42 1443520 1
22 -41 1407664 -1
22 -40 686336 -1
22 -39 669272 -1
22 -38 1305280 -1
22 -37 1272880 1
22 -36 620672 -1
22 -35 605336 -1
22 -34 1180864 -1
22 -33 1151920 1
22 -32 561920 -1
22 -31 548312 -1
22 -30 1070272 -1
22 -29 1044784 1
22 -28 510080 1
22 -27 99640 1
22 -26 973504 1
22 -25 951472 -1
22 -24 465152 -1
22 -23 3640 1
22 -22 890560 -1
22 -21 871984 -1
22 -20 427136 -1
22 -19 418712 -1
22 -18 821440 1
22 -17 806320 -1
22 -16 396032 -1
22 -15 389336 1
22 -14 766144 -1
22 -13 754480 1
22 -12 371840 1
22 -11 366872 1
22 -10 55744 -1
22 -9 716464 1
22 -8 354560 -1
22 -7 351320 -1
22 -6 697024 -1
22 -5 98896 1
22 -4 344192 1
22 -3 342680 -1
22 -2 136640 -1
22 -1 681904 -1
22 0 30976 1
22 1 340952 1
22 2 136640 1
22 3 685360 -1
22 4 344192 -1
22 5 49448 -1
22 6 697024 1
22 7 702640 1
22 8 354560 1
22 9 358232 -1
22 10 55744 1
22 11 733744 1
22 12 371840 -1
22 13 377240 1
22 14 766144 1
22 15 778672 -1
22 16 396032 1
22 17 403160 1
22 18 821440 -1
22 19 837424 -1
22 20 427136 1
22 21 435992 -1
22 22 890560 1
22 23 7280 -1
22 24 465152 1
22 25 475736 1
22 26 973504 -1
22 27 199280 1
22 28 510080 -1
22 29 522392 1
22 30 1070272 1
22 31 1096624 1
22 32 561920 1
22 33 575960 -1
22 34 1180864 1
22 35 1210672 -1
22 36 620672 1
22 37 636440 1
22 38 1305280 1
22 39 1338544 1
22 40 686336 1
22 41 703832 1
22 42 1443520 -1
22 43 1480240 -1
22 44 108416 -1
22 45 778136 -1
22 46 1595584 1
22 47 1635760 -1
22 48 167680 1
22 49 859352 -1
23 -49 1815920 -1
23 -48 887008 1
23 -47 433244 -1
23 -46 338560 -1
23 -45 1653488 1
23 -44 115360 -1
23 -43 394364 1
23 -42 1540736 1
23 -41 1504880 1
23 -40 734944 -1
23 -39 358940 1
23 -38 1402496 1
23 -37 1370096 -1
23 -36 669280 -1
23 -35 326972 -1
23 -34 1278080 -1
23 -33 1249136 -1
23 -32 610528 -1
23 -31 298460 -1
23 -30 1167488 -1
23 -29 45680 -1
23 -28 558688 -1
23 -27 273404 1
23 -26 1070720 -1
23 -25 1048688 1
23 -24 39520 1
23 -23 251804 -1
23 -22 987776 1
23 -21 193840 1
23 -20 475744 1
23 -19 233660 -1
23 -18 918656 -1
23 -17 903536 1
23 -16 444640 -1
23 -15 218972 1
23 -14 863360 1
23 -13 851696 1
23 -12 420448 -1
23 -11 207740 1
23 -10 821888 1
23 -9 813680 1
23 -8 403168 -1
23 -7 199964 -1
23 -6 794240 -1
23 -5 112784 1
23 -4 78560 1
23 -3 195644 -1
23 -2 780416 -1
23 -1 779120 -1
23 0 16928 1
23 1 194780 1
23 2 780416 1
23 3 782576 1
23 4 78560 1
23 5 28196 1
23 6 794240 1
23 7 799856 1
23 8 403168 1
23 9 203420 -1
23 10 821888 -1
23 11 830960 -1
23 12 420448 -1
23 13 212924 -1
23 14 863360 -1
23 15 875888 -1
23 16 444640 1
23 17 225884 -1
23 18 918656 1
23 19 934640 1
23 20 475744 1
23 21 48460 -1
23 22 987776 -1
23 23 1007216 1
23 24 39520 -1
23 25 262172 -1
23 26 1070720 1
23 27 1093616 -1
23 28 558688 -1
23 29 11420 1
23 30 1167488 1
23 31 1193840 1
23 32 610528 1
23 33 312284 1
23 34 1278080 1
23 35 1307888 1
23 36 669280 -1
23 37 342524 1
23 38 1402496 -1
23 39 1435760 -1
23 40 734944 1
23 41 376220 -1
23 42 1540736 -1
23 43 1577456 -1
23 44 115360 1
23 45 413372 -1
23 46 338560 1
23 47 1732976 1
23 48 887008 -1
23 49 453980 1
24 -49 1921968 1
24 -48 14688 1
24 -47 51084 -1
24 -46 1798848 1
24 -45 586512 -1
24 -44 26892 -1
24 -43 46764 1
24 -42 1646784 1
24 -41 1610928 1
24 -40 98496 -1
24 -39 385452 -1
24 -38 167616 1
24 -37 1476144 -1
24 -36 30096 -1
24 -35 353484 -1
24 -34 153792 -1
24 -33 1355184 -1
24 -32 10368 1
24 -31 324972 -1
24 -30 1273536 1
24 -29 15408 1
24 -28 19116 -1
24 -27 99972 -1
24 -26 1176768 -1
24 -25 1584 1
24 -24 70848 -1
24 -23 278316 -1
24 -22 1093824 1
24 -21 1075248 1
24 -20 7344 -1
24 -19 260172 -1
24 -18 341568 1
24 -17 1009584 -1
24 -16 864 -1
24 -15 245484 -1
24 -14 969408 -1
24 -13 957744 -1
24 -12 14796 -1
24 -11 26028 -1
24 -10 927936 1
24 -9 306576 1
24 -8 57024 1
24 -7 25164 -1
24 -6 900288 -1
24 -5 895536 1
24 -4 55728 1
24 -3 20196 1
24 -2 10944 1
24 -1 885168 -1
24 0 2304 -1
24 1 221292 1
24 2 10944 1
24 3 80784 1
24 4 13932 -1
24 5 223884 -1
24 6 900288 -1
24 7 100656 1
24 8 57024 1
24 9 76644 1
24 10 927936 1
24 11 104112 1
24 12 59184 1
24 13 239436 1
24 14 969408 -1
24 15 981936 1
24 16 864 -1
24 17 252396 1
24 18 341568 -1
24 19 1040688 1
24 20 1836 1
24 21 268812 -1
24 22 1093824 1
24 23 1113264 1
24 24 70848 -1
24 25 396 -1
24 26 1176768 -1
24 27 399888 -1
24 28 76464 1
24 29 3852 -1
24 30 1273536 1
24 31 1299888 1
24 32 10368 1
24 33 338796 1
24 34 153792 -1
24 35 1413936 1
24 36 7524 -1
24 37 369036 1
24 38 167616 1
24 39 1541808 1
24 40 98496 -1
24 41 402732 -1
24 42 1646784 1
24 43 187056 -1
24 44 107568 1
24 45 146628 -1
24 46 1798848 1
24 47 204336 1
24 48 14688 1
24 49 480492 -1
25 -49 1018616 1
25 -48 1995328 -1
25 -47 1954288 1
25 -46 119632 -1
25 -45 937400 1
25 -44 1836352 1
25 -43 1798768 -1
25 -42 110128 1
25 -41 863096 -1
25 -40 1691200 -1
25 -39 1657072 -1
25 -38 50744 -1
25 -37 795704 1
25 -36 1559872 -1
25 -35 1529200 1
25 -34 23428 -1
25 -33 735224 -1
25 -32 1442368 1
25 -31 1415152 1
25 -30 86800 -1
25 -29 681656 -1
25 -28 1338688 1
25 -27 1314928 -1
25 -26 11536 1
25 -25 25400 1
25 -24 1248832 -1
25 -23 175504 1
25 -22 37784 1
25 -21 595256 -1
25 -20 1172800 1
25 -19 1155952 1
25 -18 17812 1
25 -17 562424 1
25 -16 1110592 -1
25 -15 1097200 -1
25 -14 67792 1
25 -13 536504 -1
25 -12 1062208 1
25 -11 1052272 1
25 -10 65200 -1
25 -9 517496 1
25 -8 1027648 -1
25 -7 1021168 -1
25 -6 31736 -1
25 -5 26600 -1
25 -4 1006912 -1
25 -3 1003888 -1
25 -2 15652 -1
25 -1 500216 1
25 0 1600 1
25 1 1000432 1
25 2 62608 -1
25 3 501944 1
25 4 1006912 -1
25 5 53200 -1
25 6 63472 1
25 7 510584 -1
25 8 1027648 -1
25 9 1034992 1
25 10 32600 -1
25 11 526136 -1
25 12 1062208 1
25 13 1073008 1
25 14 16948 1
25 15 548600 -1
25 16 1110592 -1
25 17 1124848 1
25 18 71248 1
25 19 577976 -1
25 20 1172800 1
25 21 1190512 1
25 22 75568 1
25 23 87752 -1
25 24 1248832 -1
25 25 50800 1
25 26 5768 1
25 27 657464 1
25 28 1338688 1
25 29 1363312 1
25 30 21700 -1
25 31 707576 1
25 32 1442368 1
25 33 1470448 -1
25 34 93712 -1
25 35 764600 -1
25 36 1559872 -1
25 37 1591408 -1
25 38 101488 1
25 39 828536 -1
25 40 1691200 -1
25 41 1726192 -1
25 42 55064 1
25 43 899384 1
25 44 1836352 1
25 45 1874800 -1
25 46 29908 -1
25 47 977144 1
25 48 1995328 -1
25 49 2037232 1
